"","posteam","season","game_id","home_team","away_team","home_score","away_score","touchdown","fourth_down_attempt","punt_inside_twenty","own_kickoff_recovery","extra_point_good","field_goal_made","return_touchdown","two_point_success","pass_touchdown","rush_touchdown","interception","fumble_lost","safety","offensive_retention","defensive_retention","special_retention"
"1725","CHI",2005,"2005_12_CHI_TB","TB","CHI",10,13,1,0,2,0,1,2,0,0,1,0,1,0,0,20,20,1
"1726","CHI",2005,"2005_13_GB_CHI","CHI","GB",19,7,0,0,2,0,1,4,0,0,0,0,1,1,0,20,20,1
"1727","CHI",2005,"2005_05_CHI_CLE","CLE","CHI",20,10,1,2,1,0,1,1,0,0,1,0,0,3,0,20,20,1
"1728","CHI",2005,"2005_03_CIN_CHI","CHI","CIN",7,24,1,3,0,0,1,0,0,0,0,1,5,1,0,20,20,1
"1729","CHI",2005,"2005_10_SF_CHI","CHI","SF",17,9,1,1,1,0,2,1,0,0,0,1,1,1,0,20,20,1
"1730","CHI",2005,"2005_06_MIN_CHI","CHI","MIN",28,3,4,1,0,0,4,0,0,0,2,2,1,2,0,20,20,1
"1731","CHI",2005,"2005_02_DET_CHI","CHI","DET",38,6,3,0,1,0,5,1,0,0,1,2,0,0,0,20,20,1
"1732","CHI",2006,"2006_06_CHI_ARI","ARI","CHI",23,24,0,1,1,0,3,1,0,0,0,0,4,2,0,24,18,3
"1733","CHI",2006,"2006_02_DET_CHI","CHI","DET",34,7,4,0,2,0,4,2,0,0,4,0,0,1,0,24,18,3
"1734","CHI",2006,"2006_01_CHI_GB","GB","CHI",0,26,1,1,2,0,2,4,0,0,1,0,1,0,0,24,18,3
"1735","CHI",2006,"2006_09_MIA_CHI","CHI","MIA",13,31,2,2,1,0,1,2,1,0,1,0,3,2,0,24,18,3
"1736","CHI",2006,"2006_05_BUF_CHI","CHI","BUF",40,7,4,0,2,0,4,4,0,0,2,2,0,1,0,24,18,3
"1737","CHI",2006,"2006_04_SEA_CHI","CHI","SEA",37,6,4,1,1,0,4,3,0,0,2,2,0,0,0,24,18,3
"1738","CHI",2006,"2006_16_CHI_DET","DET","CHI",21,26,2,1,2,0,2,4,0,0,1,1,0,0,0,24,18,3
"1739","CHI",2006,"2006_10_CHI_NYG","NYG","CHI",20,38,4,0,0,0,5,1,0,0,3,1,1,2,0,24,18,3
"1740","CHI",2006,"2006_12_CHI_NE","NE","CHI",17,13,1,1,0,0,1,2,0,0,0,1,3,1,0,24,18,3
"1741","CHI",2006,"2006_11_CHI_NYJ","NYJ","CHI",0,10,1,1,1,0,1,1,0,0,1,0,0,0,0,24,18,3
"1742","CHI",2006,"2006_14_CHI_STL","LA","CHI",27,42,6,0,1,0,6,0,2,0,2,2,0,0,0,24,18,3
"1743","CHI",2006,"2006_13_MIN_CHI","CHI","MIN",23,13,1,1,4,1,3,0,0,0,0,1,3,1,0,24,18,3
"1744","CHI",2006,"2006_17_GB_CHI","CHI","GB",7,26,3,1,0,0,1,0,2,0,1,0,5,1,0,24,18,3
"1745","CHI",2006,"2006_08_SF_CHI","CHI","SF",41,10,5,2,1,0,5,2,0,0,3,2,0,0,0,24,18,3
"1746","CHI",2006,"2006_03_CHI_MIN","MIN","CHI",16,19,2,1,1,0,1,4,1,0,1,0,2,0,0,24,18,3
"1747","CHI",2006,"2006_15_TB_CHI","CHI","TB",34,31,4,0,5,0,4,2,0,0,2,2,0,1,0,24,18,3
"1748","CHI",2007,"2007_06_MIN_CHI","CHI","MIN",31,34,3,1,4,0,4,1,0,0,3,0,2,2,0,20,19,4
"1749","CHI",2007,"2007_16_GB_CHI","CHI","GB",35,7,2,3,1,0,3,2,0,1,1,1,0,0,0,20,19,4
"1750","CHI",2007,"2007_17_NO_CHI","CHI","NO",33,25,3,1,4,0,4,1,0,0,3,0,1,1,0,20,19,4
"1751","CHI",2007,"2007_14_CHI_WAS","WAS","CHI",24,16,1,1,1,0,1,3,0,0,1,0,2,0,0,20,19,4
"1752","CHI",2007,"2007_04_CHI_DET","DET","CHI",37,27,4,1,2,0,3,2,2,0,2,0,3,0,0,20,19,4
"1753","CHI",2007,"2007_10_CHI_OAK","LV","CHI",6,17,2,0,3,0,2,1,0,0,1,1,0,0,0,20,19,4
"1754","CHI",2007,"2007_15_CHI_MIN","MIN","CHI",20,13,1,2,2,0,1,2,0,0,0,1,1,0,0,20,19,4
"1755","CHI",2007,"2007_12_DEN_CHI","CHI","DEN",37,34,3,1,3,0,4,3,1,0,1,1,1,2,0,20,19,4
"1756","CHI",2007,"2007_03_DAL_CHI","CHI","DAL",10,34,2,2,0,0,1,1,1,0,0,1,3,1,0,20,19,4
"1757","CHI",2007,"2007_02_KC_CHI","CHI","KC",20,10,1,0,2,0,2,2,0,0,1,0,2,1,0,20,19,4
"1758","CHI",2007,"2007_13_NYG_CHI","CHI","NYG",16,21,1,1,0,0,1,3,0,0,1,0,0,0,0,20,19,4
"1759","CHI",2007,"2007_05_CHI_GB","GB","CHI",20,27,3,0,2,0,3,2,0,0,2,1,1,1,0,20,19,4
"1760","CHI",2007,"2007_11_CHI_SEA","SEA","CHI",30,23,2,2,0,0,2,3,0,0,0,2,0,1,0,20,19,4
"1761","CHI",2007,"2007_07_CHI_PHI","PHI","CHI",16,19,1,0,1,0,1,4,0,0,1,0,0,0,0,20,19,4
"1762","CHI",2007,"2007_01_CHI_SD","LAC","CHI",14,3,0,1,1,0,0,1,0,0,0,0,1,2,0,20,19,4
"1763","CHI",2007,"2007_08_DET_CHI","CHI","DET",7,16,1,0,3,0,1,0,0,0,1,0,4,0,0,20,19,4
"1764","CHI",2008,"2008_07_MIN_CHI","CHI","MIN",48,41,5,0,2,0,6,2,1,0,2,1,0,2,0,17,22,3
"1765","CHI",2008,"2008_03_TB_CHI","CHI","TB",24,27,3,1,3,0,1,3,1,1,2,0,2,0,0,17,22,3
"1766","CHI",2008,"2008_06_CHI_ATL","ATL","CHI",22,20,2,2,1,0,2,2,0,0,1,1,0,0,0,17,22,3
"1767","CHI",2008,"2008_13_CHI_MIN","MIN","CHI",34,14,2,1,5,0,2,0,0,0,2,0,3,0,0,17,22,3
"1768","CHI",2008,"2008_11_CHI_GB","GB","CHI",37,3,1,2,2,0,0,1,1,0,0,0,0,1,0,17,22,3
"1769","CHI",2008,"2008_05_CHI_DET","DET","CHI",7,34,3,1,4,0,4,2,0,0,2,1,0,0,0,17,22,3
"1770","CHI",2008,"2008_15_NO_CHI","CHI","NO",27,24,3,1,2,0,3,2,1,0,0,2,2,1,0,17,22,3
"1771","CHI",2008,"2008_02_CHI_CAR","CAR","CHI",20,17,1,1,1,0,2,1,0,0,0,1,0,2,0,17,22,3
"1772","CHI",2008,"2008_10_TEN_CHI","CHI","TEN",14,21,2,2,0,0,2,0,0,0,1,1,1,0,0,17,22,3
"1773","CHI",2008,"2008_01_CHI_IND","IND","CHI",13,29,2,0,3,0,3,2,0,0,0,2,0,0,0,17,22,3
"1774","CHI",2008,"2008_09_DET_CHI","CHI","DET",27,23,3,0,2,0,3,2,0,0,1,2,1,1,0,17,22,3
"1775","CHI",2008,"2008_04_PHI_CHI","CHI","PHI",24,20,3,0,4,0,3,1,0,0,3,0,2,3,0,17,22,3
"1776","CHI",2008,"2008_14_JAX_CHI","CHI","JAX",23,10,2,1,4,0,2,3,0,0,2,0,1,0,0,17,22,3
"1777","CHI",2008,"2008_17_CHI_HOU","HOU","CHI",31,24,3,1,4,0,3,1,0,0,2,1,0,1,0,17,22,3
"1778","CHI",2008,"2008_16_GB_CHI","CHI","GB",20,17,2,1,2,0,2,2,0,0,1,1,2,1,0,17,22,3
"1779","CHI",2008,"2008_12_CHI_STL","LA","CHI",3,27,3,0,1,0,3,2,0,0,1,2,0,2,0,17,22,3
"1780","CHI",2009,"2009_03_CHI_SEA","SEA","CHI",19,25,3,1,2,0,2,1,0,1,3,0,1,1,0,16,22,3
"1781","CHI",2009,"2009_01_CHI_GB","GB","CHI",21,15,1,3,2,0,1,2,0,0,1,0,4,0,0,16,22,3
"1782","CHI",2009,"2009_02_PIT_CHI","CHI","PIT",17,14,2,0,1,0,2,1,0,0,2,0,0,0,0,16,22,3
"1783","CHI",2009,"2009_14_GB_CHI","CHI","GB",14,21,2,1,1,0,2,0,0,0,2,0,2,0,0,16,22,3
"1784","CHI",2009,"2009_13_STL_CHI","CHI","LA",17,9,2,1,0,0,2,1,0,0,1,1,0,1,0,16,22,3
"1785","CHI",2009,"2009_12_CHI_MIN","MIN","CHI",36,10,1,0,2,0,1,1,0,0,1,0,2,1,0,16,22,3
"1786","CHI",2009,"2009_04_DET_CHI","CHI","DET",48,24,6,1,4,0,6,2,1,0,2,3,0,0,0,16,22,3
"1787","CHI",2009,"2009_06_CHI_ATL","ATL","CHI",21,14,2,1,3,0,2,0,0,0,2,0,2,1,0,16,22,3
"1788","CHI",2009,"2009_15_CHI_BAL","BAL","CHI",31,7,0,3,1,0,1,0,0,0,0,0,4,2,0,16,22,3
"1789","CHI",2009,"2009_11_PHI_CHI","CHI","PHI",20,24,1,2,2,0,0,4,0,1,1,0,1,0,0,16,22,3
"1790","CHI",2009,"2009_09_ARI_CHI","CHI","ARI",21,41,3,2,1,0,3,0,0,0,3,0,1,0,0,16,22,3
"1791","CHI",2009,"2009_07_CHI_CIN","CIN","CHI",45,10,1,2,0,0,1,1,0,0,1,0,3,1,0,16,22,3
"1792","CHI",2009,"2009_08_CLE_CHI","CHI","CLE",30,6,2,1,3,0,3,3,0,0,0,2,1,0,0,16,22,3
"1793","CHI",2009,"2009_17_CHI_DET","DET","CHI",23,37,4,0,1,0,4,3,0,0,4,0,0,0,0,16,22,3
"1794","CHI",2009,"2009_16_MIN_CHI","CHI","MIN",36,30,4,0,1,0,3,3,0,0,4,0,1,0,0,16,22,3
"1795","CHI",2009,"2009_10_CHI_SF","SF","CHI",10,6,0,0,2,0,0,2,0,0,0,0,5,0,0,16,22,3
"1796","CHI",2010,"2010_10_MIN_CHI","CHI","MIN",27,13,3,0,1,0,3,2,0,0,3,0,2,0,0,19,18,3
"1797","CHI",2010,"2010_11_CHI_MIA","MIA","CHI",0,16,1,0,0,0,1,3,0,0,0,1,1,0,0,19,18,3
"1798","CHI",2010,"2010_09_CHI_BUF","BUF","CHI",19,22,3,0,1,0,2,0,0,1,2,1,0,1,0,19,18,3
"1799","CHI",2010,"2010_17_CHI_GB","GB","CHI",10,3,0,1,2,0,0,1,0,0,0,0,2,0,0,19,18,3
"1800","CHI",2010,"2010_15_CHI_MIN","MIN","CHI",14,40,3,1,1,0,4,4,0,0,3,0,1,0,0,19,18,3
"1801","CHI",2010,"2010_06_SEA_CHI","CHI","SEA",20,23,1,1,3,0,2,2,0,0,0,1,0,0,1,19,18,3
"1802","CHI",2010,"2010_04_CHI_NYG","NYG","CHI",17,3,0,1,3,0,0,1,0,0,0,0,2,1,0,19,18,3
"1803","CHI",2010,"2010_12_PHI_CHI","CHI","PHI",31,26,4,0,0,0,4,1,0,0,4,0,0,0,0,19,18,3
"1804","CHI",2010,"2010_02_CHI_DAL","DAL","CHI",20,27,4,1,1,0,3,2,1,0,3,0,0,0,0,19,18,3
"1805","CHI",2010,"2010_05_CHI_CAR","CAR","CHI",6,23,2,0,3,0,2,3,0,0,0,2,4,0,0,19,18,3
"1806","CHI",2010,"2010_03_GB_CHI","CHI","GB",20,17,1,1,1,0,2,2,0,0,1,0,1,0,0,19,18,3
"1807","CHI",2010,"2010_07_WAS_CHI","CHI","WAS",14,17,2,0,0,0,2,0,1,0,1,0,4,2,0,19,18,3
"1808","CHI",2010,"2010_16_NYJ_CHI","CHI","NYJ",38,34,6,0,0,0,5,1,1,0,3,2,1,0,0,19,18,3
"1809","CHI",2010,"2010_14_NE_CHI","CHI","NE",7,36,2,0,2,0,1,0,1,0,0,1,2,2,0,19,18,3
"1810","CHI",2010,"2010_01_DET_CHI","CHI","DET",19,14,2,1,4,0,1,2,0,0,2,0,1,3,0,19,18,3
"1811","CHI",2010,"2010_13_CHI_DET","DET","CHI",20,24,3,0,2,0,3,1,0,0,1,2,0,1,0,19,18,3
"1812","CHI",2011,"2011_15_SEA_CHI","CHI","SEA",14,38,3,0,1,0,2,0,2,0,1,0,4,1,0,14,18,2
"1813","CHI",2011,"2011_13_KC_CHI","CHI","KC",3,10,0,2,3,0,0,1,0,0,0,0,3,1,0,14,18,2
"1814","CHI",2011,"2011_17_CHI_MIN","MIN","CHI",13,17,1,0,1,0,2,1,0,0,1,0,1,2,0,14,18,2
"1815","CHI",2011,"2011_07_CHI_TB","TB","CHI",18,24,3,0,2,0,3,1,0,0,1,2,2,0,1,14,18,2
"1816","CHI",2011,"2011_14_CHI_DEN","DEN","CHI",13,10,1,0,4,0,1,1,0,0,0,1,0,1,0,14,18,2
"1817","CHI",2011,"2011_16_CHI_GB","GB","CHI",35,21,2,0,0,0,1,2,0,1,1,0,2,0,0,14,18,2
"1818","CHI",2011,"2011_11_SD_CHI","CHI","LAC",31,20,4,1,1,0,4,1,0,0,2,2,1,0,0,14,18,2
"1819","CHI",2011,"2011_01_ATL_CHI","CHI","ATL",30,12,3,0,1,0,3,3,1,0,2,0,1,0,0,14,18,2
"1820","CHI",2011,"2011_06_MIN_CHI","CHI","MIN",39,10,4,0,2,0,4,3,1,0,2,1,0,1,0,14,18,2
"1821","CHI",2011,"2011_02_CHI_NO","NO","CHI",30,13,1,1,2,0,1,2,0,0,1,0,0,1,0,14,18,2
"1822","CHI",2011,"2011_05_CHI_DET","DET","CHI",24,13,1,1,1,0,1,2,0,0,1,0,0,0,0,14,18,2
"1823","CHI",2011,"2011_04_CAR_CHI","CHI","CAR",34,29,2,1,2,0,4,2,0,0,0,2,1,0,0,14,18,2
"1824","CHI",2011,"2011_10_DET_CHI","CHI","DET",37,13,1,1,0,0,4,3,0,0,0,1,0,1,0,14,18,2
"1825","CHI",2011,"2011_09_CHI_PHI","PHI","CHI",24,30,4,0,1,0,3,3,1,0,2,1,0,3,0,14,18,2
"1826","CHI",2011,"2011_12_CHI_OAK","LV","CHI",25,20,2,0,0,0,2,2,0,0,2,0,3,0,0,14,18,2
"1827","CHI",2011,"2011_03_GB_CHI","CHI","GB",17,27,2,1,0,0,2,1,0,0,2,0,2,0,0,14,18,2
"1828","CHI",2012,"2012_05_CHI_JAX","JAX","CHI",3,41,3,1,1,0,5,2,0,0,2,1,1,0,0,18,20,3
"1829","CHI",2012,"2012_03_STL_CHI","CHI","LA",23,6,1,1,2,0,2,3,0,0,0,1,1,0,0,18,20,3
"1830","CHI",2012,"2012_15_GB_CHI","CHI","GB",13,21,1,1,3,0,1,2,0,0,1,0,1,1,0,18,20,3
"1831","CHI",2012,"2012_10_HOU_CHI","CHI","HOU",6,13,0,2,2,0,0,2,0,0,0,0,2,2,0,18,20,3
"1832","CHI",2012,"2012_09_CHI_TEN","TEN","CHI",20,51,4,1,1,0,6,3,0,0,3,1,0,1,1,18,20,3
"1833","CHI",2012,"2012_17_CHI_DET","DET","CHI",24,26,2,0,4,0,2,4,0,0,1,1,0,0,0,18,20,3
"1834","CHI",2012,"2012_08_CAR_CHI","CHI","CAR",23,22,2,0,3,0,2,1,0,0,1,1,1,2,0,18,20,3
"1835","CHI",2012,"2012_04_CHI_DAL","DAL","CHI",18,34,2,0,2,0,4,2,0,0,2,0,0,1,0,18,20,3
"1836","CHI",2012,"2012_12_MIN_CHI","CHI","MIN",28,10,3,1,2,0,2,2,0,1,1,2,1,1,0,18,20,3
"1837","CHI",2012,"2012_13_SEA_CHI","CHI","SEA",17,23,2,1,3,0,2,1,0,0,2,0,0,0,0,18,20,3
"1838","CHI",2012,"2012_11_CHI_SF","SF","CHI",32,7,1,1,1,0,1,0,0,0,1,0,2,0,1,18,20,3
"1839","CHI",2012,"2012_02_CHI_GB","GB","CHI",23,10,1,2,1,0,1,1,0,0,1,0,4,0,0,18,20,3
"1840","CHI",2012,"2012_07_DET_CHI","CHI","DET",13,7,1,0,2,0,1,2,0,0,1,0,0,1,0,18,20,3
"1841","CHI",2012,"2012_01_IND_CHI","CHI","IND",41,21,6,0,0,0,5,2,1,0,2,3,1,0,0,18,20,3
"1842","CHI",2012,"2012_16_CHI_ARI","ARI","CHI",13,28,3,0,3,0,4,0,0,0,1,1,0,0,0,18,20,3
"1843","CHI",2012,"2012_14_CHI_MIN","MIN","CHI",21,14,3,2,4,0,2,0,1,0,2,0,2,0,0,18,20,3
"1844","CHI",2013,"2013_09_CHI_GB","GB","CHI",20,27,3,1,2,1,3,2,0,0,2,1,0,0,0,15,18,3
"1845","CHI",2013,"2013_10_DET_CHI","CHI","DET",19,21,2,2,0,0,1,2,0,0,2,0,1,0,0,15,18,3
"1846","CHI",2013,"2013_07_CHI_WAS","WAS","CHI",45,41,5,0,2,0,5,2,1,0,1,3,1,0,0,15,18,3
"1847","CHI",2013,"2013_14_DAL_CHI","CHI","DAL",45,28,5,0,0,0,4,3,0,1,4,1,0,0,0,15,18,3
"1848","CHI",2013,"2013_13_CHI_MIN","MIN","CHI",23,20,2,0,4,0,2,2,0,0,2,0,0,1,0,15,18,3
"1849","CHI",2013,"2013_11_BAL_CHI","CHI","BAL",23,20,1,0,2,0,2,3,0,0,1,0,0,0,0,15,18,3
"1850","CHI",2013,"2013_06_NYG_CHI","CHI","NYG",27,21,2,1,3,0,3,2,0,0,2,0,0,0,0,15,18,3
"1851","CHI",2013,"2013_02_MIN_CHI","CHI","MIN",31,30,4,0,1,0,4,1,1,0,3,0,2,2,0,15,18,3
"1852","CHI",2013,"2013_16_CHI_PHI","PHI","CHI",54,11,2,3,2,0,0,1,1,1,1,0,1,1,1,15,18,3
"1853","CHI",2013,"2013_01_CIN_CHI","CHI","CIN",24,21,3,1,3,0,3,1,0,0,2,1,1,0,0,15,18,3
"1854","CHI",2013,"2013_12_CHI_STL","LA","CHI",42,21,4,1,2,0,3,0,1,0,2,1,1,2,0,15,18,3
"1855","CHI",2013,"2013_17_GB_CHI","CHI","GB",28,33,4,0,1,0,4,0,0,0,2,2,1,1,0,15,18,3
"1856","CHI",2013,"2013_04_CHI_DET","DET","CHI",40,32,4,2,1,0,1,3,1,2,2,1,3,1,0,15,18,3
"1857","CHI",2013,"2013_15_CHI_CLE","CLE","CHI",31,38,6,0,1,0,5,1,2,0,3,1,2,1,0,15,18,3
"1858","CHI",2013,"2013_05_NO_CHI","CHI","NO",18,26,2,1,1,0,1,1,0,1,2,0,0,1,0,15,18,3
"1859","CHI",2013,"2013_03_CHI_PIT","PIT","CHI",23,40,3,1,2,0,4,2,0,0,1,2,0,0,0,15,18,3
"1860","CHI",2014,"2014_17_CHI_MIN","MIN","CHI",13,9,0,3,1,0,0,3,0,0,0,0,0,0,0,16,15,2
"1861","CHI",2014,"2014_08_CHI_NE","NE","CHI",51,23,4,3,0,0,1,0,1,2,3,0,1,1,0,16,15,2
"1862","CHI",2014,"2014_05_CHI_CAR","CAR","CHI",31,24,4,1,2,0,3,1,1,0,2,1,2,2,0,16,15,2
"1863","CHI",2014,"2014_02_CHI_SF","SF","CHI",20,28,4,0,1,0,4,0,0,0,4,0,0,0,0,16,15,2
"1864","CHI",2014,"2014_10_CHI_GB","GB","CHI",55,14,3,4,0,0,2,0,2,0,1,0,2,1,0,16,15,2
"1865","CHI",2014,"2014_12_TB_CHI","CHI","TB",21,13,3,0,2,0,3,0,0,0,1,2,0,1,0,16,15,2
"1866","CHI",2014,"2014_01_BUF_CHI","CHI","BUF",20,23,2,0,1,0,2,2,0,0,2,0,2,1,0,16,15,2
"1867","CHI",2014,"2014_07_MIA_CHI","CHI","MIA",14,27,2,3,2,0,2,0,0,0,1,1,1,2,0,16,15,2
"1868","CHI",2014,"2014_14_DAL_CHI","CHI","DAL",28,41,4,3,1,0,2,0,0,1,2,2,1,1,0,16,15,2
"1869","CHI",2014,"2014_16_DET_CHI","CHI","DET",14,20,2,3,1,0,2,0,0,0,2,0,1,1,0,16,15,2
"1870","CHI",2014,"2014_15_NO_CHI","CHI","NO",15,31,2,2,3,0,1,0,0,1,2,0,3,0,0,16,15,2
"1871","CHI",2014,"2014_06_CHI_ATL","ATL","CHI",13,27,3,0,2,0,1,2,0,1,1,2,0,0,0,16,15,2
"1872","CHI",2014,"2014_03_CHI_NYJ","NYJ","CHI",19,27,2,0,0,0,3,2,0,0,2,0,0,2,0,16,15,2
"1873","CHI",2014,"2014_04_GB_CHI","CHI","GB",17,38,2,3,0,0,2,1,0,0,2,0,2,0,0,16,15,2
"1874","CHI",2014,"2014_13_CHI_DET","DET","CHI",34,17,2,0,3,0,2,1,0,0,2,0,2,0,0,16,15,2
"1875","CHI",2014,"2014_11_MIN_CHI","CHI","MIN",21,13,3,3,1,0,3,0,0,0,3,0,2,0,0,16,15,2
"1876","CHI",2015,"2015_12_CHI_GB","GB","CHI",13,17,2,0,4,0,2,1,0,0,1,1,0,0,0,14,16,2
"1877","CHI",2015,"2015_02_ARI_CHI","CHI","ARI",23,48,3,1,1,0,2,3,1,0,1,1,2,1,0,14,16,2
"1878","CHI",2015,"2015_16_CHI_TB","TB","CHI",21,26,2,0,2,0,2,4,0,0,1,1,0,0,0,14,16,2
"1879","CHI",2015,"2015_08_MIN_CHI","CHI","MIN",20,23,3,1,1,0,2,2,1,0,1,1,0,0,0,14,16,2
"1880","CHI",2015,"2015_06_CHI_DET","DET","CHI",37,34,3,0,2,0,2,4,0,1,1,2,1,2,0,14,16,2
"1881","CHI",2015,"2015_14_WAS_CHI","CHI","WAS",21,24,3,0,3,0,3,0,0,0,2,1,0,1,0,14,16,2
"1882","CHI",2015,"2015_04_OAK_CHI","CHI","LV",22,20,2,1,1,0,1,3,0,0,2,0,1,2,0,14,16,2
"1883","CHI",2015,"2015_13_SF_CHI","CHI","SF",20,26,3,0,3,0,2,2,1,0,0,2,1,0,0,14,16,2
"1884","CHI",2015,"2015_15_CHI_MIN","MIN","CHI",38,17,2,1,3,0,2,1,0,0,2,0,1,1,0,14,16,2
"1885","CHI",2015,"2015_09_CHI_SD","LAC","CHI",19,22,4,0,1,0,2,0,1,1,2,1,1,1,0,14,16,2
"1886","CHI",2015,"2015_05_CHI_KC","KC","CHI",17,18,3,1,0,0,0,2,1,0,2,0,0,1,0,14,16,2
"1887","CHI",2015,"2015_11_DEN_CHI","CHI","DEN",15,17,1,1,2,0,0,3,0,0,0,1,1,1,0,14,16,2
"1888","CHI",2015,"2015_10_CHI_STL","LA","CHI",13,37,4,1,2,0,4,3,0,0,3,1,0,1,0,14,16,2
"1889","CHI",2015,"2015_17_DET_CHI","CHI","DET",20,24,2,0,1,0,2,2,0,0,2,0,3,0,0,14,16,2
"1890","CHI",2015,"2015_01_GB_CHI","CHI","GB",23,31,2,3,0,0,2,3,0,0,1,1,1,0,0,14,16,2
"1891","CHI",2015,"2015_03_CHI_SEA","SEA","CHI",26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,16,2
"1892","CHI",2016,"2016_08_MIN_CHI","CHI","MIN",20,10,2,0,3,0,2,2,0,0,1,1,0,0,0,17,25,2
"1893","CHI",2016,"2016_14_CHI_DET","DET","CHI",20,17,1,1,2,0,2,1,0,0,1,0,0,0,0,17,25,2
"1894","CHI",2016,"2016_12_TEN_CHI","CHI","TEN",21,27,3,3,0,0,3,0,0,0,3,0,2,0,0,17,25,2
"1895","CHI",2016,"2016_06_JAX_CHI","CHI","JAX",16,17,1,1,4,0,1,3,0,0,0,1,0,0,0,17,25,2
"1896","CHI",2016,"2016_15_GB_CHI","CHI","GB",27,30,3,0,1,0,3,2,0,0,2,1,3,1,0,17,25,2
"1897","CHI",2016,"2016_13_SF_CHI","CHI","SF",26,6,3,0,2,0,3,1,0,0,0,3,0,1,0,17,25,2
"1898","CHI",2016,"2016_16_WAS_CHI","CHI","WAS",21,41,3,1,0,0,3,0,0,0,2,1,5,0,0,17,25,2
"1899","CHI",2016,"2016_11_CHI_NYG","NYG","CHI",22,16,2,0,2,0,1,1,0,0,1,1,1,0,0,17,25,2
"1900","CHI",2016,"2016_05_CHI_IND","IND","CHI",29,23,2,1,0,0,2,3,0,0,2,0,0,1,0,17,25,2
"1901","CHI",2016,"2016_03_CHI_DAL","DAL","CHI",31,17,2,1,1,0,2,1,0,0,2,0,0,2,0,17,25,2
"1902","CHI",2016,"2016_10_CHI_TB","TB","CHI",36,10,2,0,2,0,1,1,1,0,1,0,2,2,1,17,25,2
"1903","CHI",2016,"2016_02_PHI_CHI","CHI","PHI",14,29,1,1,1,0,2,0,0,0,0,1,1,2,0,17,25,2
"1904","CHI",2016,"2016_07_CHI_GB","GB","CHI",26,10,0,0,3,0,1,1,0,0,0,0,2,0,0,17,25,2
"1905","CHI",2016,"2016_04_DET_CHI","CHI","DET",17,14,3,1,0,0,2,1,1,0,2,0,0,0,0,17,25,2
"1906","CHI",2016,"2016_17_CHI_MIN","MIN","CHI",38,10,2,2,1,0,1,1,1,0,1,0,2,2,0,17,25,2
"1907","CHI",2016,"2016_01_CHI_HOU","HOU","CHI",23,14,2,2,2,0,2,0,0,0,1,1,1,0,0,17,25,2
"1908","CHI",2017,"2017_01_ATL_CHI","CHI","ATL",17,23,2,2,3,0,2,1,0,0,1,1,0,0,0,16,26,3
"1909","CHI",2017,"2017_07_CAR_CHI","CHI","CAR",17,3,0,0,1,0,2,1,0,0,0,0,0,0,0,16,26,3
"1910","CHI",2017,"2017_12_CHI_PHI","PHI","CHI",31,3,0,2,1,0,0,1,0,0,0,0,2,1,0,16,26,3
"1911","CHI",2017,"2017_15_CHI_DET","DET","CHI",20,10,1,1,2,0,1,1,0,0,1,0,3,0,0,16,26,3
"1912","CHI",2017,"2017_06_CHI_BAL","BAL","CHI",24,27,3,0,3,0,3,2,1,0,2,0,0,2,0,16,26,3
"1913","CHI",2017,"2017_17_CHI_MIN","MIN","CHI",23,10,0,2,0,0,1,1,0,0,0,0,0,0,1,16,26,3
"1914","CHI",2017,"2017_02_CHI_TB","TB","CHI",29,7,2,2,1,0,1,0,1,0,1,0,2,1,0,16,26,3
"1915","CHI",2017,"2017_11_DET_CHI","CHI","DET",24,27,4,1,1,0,3,1,1,0,1,2,0,1,0,16,26,3
"1916","CHI",2017,"2017_14_CHI_CIN","CIN","CHI",7,33,4,2,2,0,3,2,0,0,1,3,0,0,0,16,26,3
"1917","CHI",2017,"2017_05_MIN_CHI","CHI","MIN",17,20,2,1,2,0,1,0,0,1,2,0,1,1,0,16,26,3
"1918","CHI",2017,"2017_13_SF_CHI","CHI","SF",14,15,1,0,3,0,2,0,0,0,1,0,0,0,0,16,26,3
"1919","CHI",2017,"2017_08_CHI_NO","NO","CHI",20,12,1,1,2,0,0,2,0,0,0,1,1,0,0,16,26,3
"1920","CHI",2017,"2017_16_CLE_CHI","CHI","CLE",20,3,3,1,1,0,2,0,0,0,0,3,0,0,0,16,26,3
"1921","CHI",2017,"2017_04_CHI_GB","GB","CHI",35,14,2,2,2,0,2,0,0,0,1,1,2,2,0,16,26,3
"1922","CHI",2017,"2017_03_PIT_CHI","CHI","PIT",23,17,3,0,2,0,2,1,0,0,1,2,1,2,0,16,26,3
"1923","CHI",2017,"2017_10_GB_CHI","CHI","GB",16,23,1,1,1,0,1,3,0,0,1,0,0,1,0,16,26,3
"1924","CHI",2018,"2018_08_NYJ_CHI","CHI","NYJ",24,10,3,1,2,0,3,1,0,0,2,1,0,0,0,22,19,2
"1925","CHI",2018,"2018_16_CHI_SF","SF","CHI",9,14,2,1,1,0,2,0,0,0,1,1,0,2,0,22,19,2
"1926","CHI",2018,"2018_03_CHI_ARI","ARI","CHI",14,16,1,1,1,0,1,3,0,0,0,1,1,1,0,22,19,2
"1927","CHI",2018,"2018_07_NE_CHI","CHI","NE",31,38,5,1,1,0,4,1,0,0,2,2,2,0,0,22,19,2
