season,away_team,posteam,X,game_id,home_team,home_score,away_score,touchdown,fourth_down_attempt,punt_inside_twenty,own_kickoff_recovery,extra_point_good,field_goal_made,return_touchdown,two_point_success,pass_touchdown,rush_touchdown,interception,fumble_lost,safety,offensive_retention,defensive_retention,special_retention,ishome,win,win_last,win_sum_3_current_full_window,win_sum_5_current_full_window,win_3_last,win_5_last,win_last_home,win_last_away,win_streak_ending_current_game,win_streak,punt_inside_twenty_last,punt_inside_twenty_sum_3_current_full_window,punt_inside_twenty_sum_5_current_full_window,punt_inside_twenty_3_last,punt_inside_twenty_5_last,exp_good_last,exp_good_sum_3_current_full_window,exp_good_sum_5_current_full_window,exp_good_3_last,exp_good_5_last,field_goal_last,field_goal_sum_3_current_full_window,field_goal_sum_5_current_full_window,field_goal_3_last,field_goal_5_last,ret_td_last,ret_td_sum_3_current_full_window,ret_td_sum_5_current_full_window,ret_td_3_last,ret_td_5_last,twop_last,twop_sum_3_current_full_window,twop_sum_5_current_full_window,twop_3_last,twop_5_last,pass_td_last,pass_td_sum_3_current_full_window,pass_td_sum_5_current_full_window,pass_td_3_last,pass_td_5_last,rush_td_last,rush_td_sum_3_current_full_window,rush_td_sum_5_current_full_window,rush_td_3_last,rush_td_5_last,int_last,int_sum_3_current_full_window,int_sum_5_current_full_window,int_3_last,int_5_last,fumble_last,fumble_sum_3_current_full_window,fumble_sum_5_current_full_window,fumble_3_last,fumble_5_last,safety_last,safety_sum_3_current_full_window,safety_sum_5_current_full_window,safety_3_last,safety_5_last,off_ret,def_ret,spec_ret,opponent,new_qb,new_coach,game_id_away,off_ret_away,def_ret_away,spec_ret_away,new_coach_away,touchdown_away,extra_point_good_away,field_goal_made_away,two_point_success_away
2020,JAX,HOU,4340,2020_05_JAX_HOU,HOU,30,14,3,1,1,0,3,3,0,0,3,0,2,0,0,23,25,2,1,1,0,1,1,0,NA,0,1,1,0,0,2,6,3,NA,2,8,11,6,NA,3,6,9,6,NA,0,0,1,1,NA,0,0,0,0,NA,2,7,9,5,NA,0,1,3,1,NA,0,3,5,2,NA,0,0,1,1,NA,0,0,0,0,NA,23,25,2,JAX,0,1,2020_02_JAX_TEN,23,19,2,0,4,3,1,0
2020,LAC,NO,7747,2020_05_LAC_NO,NO,30,27,3,0,3,0,3,3,0,0,1,2,1,0,0,28,28,3,1,1,1,2,3,1,NA,1,0,2,1,1,4,11,3,NA,5,11,18,11,NA,0,6,9,4,NA,0,0,0,0,NA,0,0,0,0,NA,2,6,9,6,NA,3,5,8,5,NA,1,2,3,2,NA,0,1,1,1,NA,0,0,0,0,NA,28,28,3,LAC,1,1,2020_15_LAC_LV,25,22,2,1,4,3,1,0
2020,LA,WAS,10810,2020_05_LA_WAS,WAS,10,30,1,1,1,0,1,1,0,0,0,1,0,0,0,21,27,3,1,0,0,0,1,0,NA,0,1,0,0,2,5,10,7,NA,2,5,8,4,NA,1,2,5,2,NA,0,0,0,0,NA,0,0,0,0,NA,0,2,4,3,NA,2,4,7,4,NA,0,3,3,3,NA,1,3,4,4,NA,0,0,0,0,NA,21,27,3,LA,1,1,2020_11_LA_TB,24,24,2,1,3,3,2,0
2020,LV,KC,5366,2020_05_LV_KC,KC,32,40,4,2,1,0,3,1,0,1,2,2,1,0,0,26,27,3,1,0,1,2,4,3,NA,1,0,0,4,1,2,5,3,NA,2,9,13,6,NA,2,3,8,5,NA,0,0,0,0,NA,0,1,2,1,NA,2,8,13,8,NA,0,3,4,1,NA,0,1,1,0,NA,1,2,2,2,NA,0,0,0,0,NA,26,27,3,LV,0,0,2020_09_LV_LAC,25,23,3,1,4,4,1,0
2020,MIA,SF,9776,2020_05_MIA_SF,SF,17,43,2,2,1,0,2,1,0,0,1,1,2,1,0,29,27,3,1,0,0,1,2,2,NA,0,1,0,0,2,3,8,4,NA,2,7,13,9,NA,0,4,7,4,NA,1,1,1,1,NA,0,0,0,0,NA,1,3,7,4,NA,2,6,8,7,NA,2,4,5,3,NA,1,2,2,1,NA,0,0,0,0,NA,29,27,3,MIA,1,0,2020_09_MIA_ARI,22,19,3,1,3,4,2,0
2020,MIN,SEA,9435,2020_05_MIN_SEA,SEA,27,26,4,2,4,0,3,0,0,0,3,1,1,0,0,27,20,3,1,1,1,3,5,3,NA,1,0,5,4,1,8,14,8,NA,4,11,21,13,NA,1,1,2,1,NA,0,0,1,1,NA,0,1,1,1,NA,2,10,19,12,NA,2,3,4,2,NA,1,2,3,2,NA,0,1,1,1,NA,0,0,0,0,NA,27,20,3,MIN,0,0,2020_04_MIN_HOU,25,21,3,1,4,4,1,0
2020,NYG,DAL,2987,2020_05_NYG_DAL,DAL,37,34,4,0,0,0,4,3,1,0,1,2,1,1,0,25,23,1,1,1,0,1,2,1,NA,0,1,1,0,1,2,4,2,NA,2,7,13,7,NA,0,5,8,4,NA,0,1,1,0,NA,3,3,3,3,NA,4,8,10,8,NA,1,4,9,6,NA,1,4,4,3,NA,2,4,7,6,NA,0,1,1,1,NA,25,23,1,NYG,1,1,2020_04_NYG_LA,27,14,1,1,0,0,3,0
2020,PHI,PIT,9101,2020_05_PHI_PIT,PIT,38,29,5,0,1,0,5,1,0,0,3,2,0,1,0,24,24,4,1,1,1,3,NA,3,NA,1,0,4,3,1,4,NA,4,NA,2,10,NA,7,NA,2,4,NA,5,NA,0,0,NA,0,NA,1,1,NA,1,NA,2,7,NA,7,NA,1,4,NA,2,NA,0,1,NA,1,NA,0,2,NA,1,NA,0,0,NA,0,NA,24,24,4,PHI,1,0,2020_13_PHI_GB,27,20,3,0,1,1,1,0
2020,TB,CHI,1960,2020_05_TB_CHI,CHI,20,19,2,0,3,0,2,2,0,0,1,1,1,0,0,25,21,3,1,1,0,2,4,2,NA,0,1,1,0,2,6,10,5,NA,0,5,10,5,NA,1,4,7,3,NA,0,0,0,0,NA,1,1,1,1,NA,1,6,11,7,NA,0,1,1,0,NA,1,4,6,5,NA,0,0,0,0,NA,0,0,0,0,NA,25,21,3,TB,0,0,2020_03_TB_DEN,26,28,2,0,3,2,2,0
2020,ARI,DAL,2975,2020_06_ARI_DAL,DAL,10,38,1,3,0,0,1,1,0,0,1,0,2,2,0,25,23,1,1,0,1,1,2,1,2,1,0,0,1,0,1,2,2,4,4,7,12,7,13,3,4,8,5,8,1,1,1,1,1,0,3,3,3,3,1,6,10,8,10,2,3,8,4,9,1,4,6,4,4,1,5,9,4,7,0,0,1,1,1,25,23,1,ARI,1,1,2020_14_ARI_NYG,26,21,3,0,2,2,4,0
2020,ATL,MIN,7059,2020_06_ATL_MIN,MIN,23,40,3,2,1,0,1,0,0,2,3,0,3,0,0,25,21,3,1,0,0,1,1,1,1,0,1,0,0,0,2,3,2,3,2,7,10,9,10,2,3,5,4,6,0,0,0,0,0,0,2,3,0,4,2,6,9,6,8,1,4,6,5,8,1,4,9,3,7,1,2,3,3,3,0,0,1,0,2,25,21,3,ATL,1,1,2020_17_ATL_TB,27,20,3,1,3,3,2,0
2020,BAL,PHI,8758,2020_06_BAL_PHI,PHI,28,30,4,3,1,0,0,0,0,2,2,1,0,1,0,27,20,3,1,0,0,1,1,1,1,0,1,0,0,0,4,8,6,10,3,5,8,7,10,0,1,6,4,7,0,0,0,0,0,1,4,4,2,2,2,5,6,4,6,2,4,7,4,6,2,3,7,5,9,0,1,3,0,3,0,0,0,0,0,27,20,3,BAL,0,0,2020_12_BAL_PIT,24,26,3,0,3,2,0,0
2020,CHI,CAR,1630,2020_06_CHI_CAR,CAR,16,23,1,2,0,0,1,3,0,0,0,1,2,1,0,22,19,3,1,0,1,2,3,3,3,1,0,0,3,1,2,4,3,4,2,7,9,6,9,3,7,13,9,13,0,0,0,0,0,0,0,0,0,1,2,4,5,5,6,0,3,5,2,6,0,3,5,1,3,0,1,3,0,2,0,0,0,0,0,22,19,3,CHI,1,1,2020_03_CHI_ATL,25,21,3,0,4,3,1,0
2020,CIN,IND,4675,2020_06_CIN_IND,IND,31,27,4,0,1,0,4,1,0,0,3,1,1,1,0,23,24,3,1,1,0,2,4,2,3,0,1,1,0,1,4,8,6,7,2,7,13,7,11,3,8,14,9,15,2,2,2,2,2,0,0,0,0,0,0,4,6,2,4,1,2,4,2,4,2,3,4,2,5,0,1,1,0,0,1,1,1,1,1,23,24,3,CIN,1,0,2020_13_CIN_MIA,27,17,4,0,1,1,0,0
2020,CLE,PIT,9097,2020_06_CLE_PIT,PIT,38,7,4,2,1,0,5,1,0,0,1,3,0,0,0,24,24,4,1,1,1,3,5,3,NA,1,0,5,4,1,3,6,4,NA,5,12,17,10,NA,1,4,7,4,NA,0,0,0,0,NA,0,1,1,1,NA,3,6,11,7,NA,2,6,7,4,NA,0,0,1,1,NA,1,1,2,2,NA,0,0,0,0,NA,24,24,4,CLE,1,0,2020_06_CLE_PIT,18,20,2,1,2,1,0,0
2020,DEN,NE,7398,2020_06_DEN_NE,NE,12,18,1,2,2,0,0,2,0,0,0,1,2,1,0,26,23,3,1,0,0,1,2,1,NA,0,1,0,0,3,6,9,4,NA,1,4,10,7,NA,1,6,7,5,NA,1,1,1,1,NA,0,0,0,0,NA,1,2,3,3,NA,0,3,8,4,NA,3,6,7,5,NA,1,2,3,1,NA,0,0,0,0,NA,26,23,3,DEN,1,1,2020_09_DEN_ATL,25,27,1,0,3,3,2,0
2020,DET,JAX,5019,2020_06_DET_JAX,JAX,16,34,2,2,0,0,1,1,0,0,1,1,1,1,0,23,19,2,1,0,0,0,0,0,1,0,1,0,0,3,3,4,3,5,2,4,8,4,10,0,5,6,4,7,0,0,0,0,0,0,0,0,0,0,2,5,8,4,10,0,1,4,2,3,0,2,5,2,4,2,3,4,3,3,0,0,0,0,0,23,19,2,DET,1,0,2020_09_DET_MIN,21,23,3,0,2,2,2,0
2020,GB,TB,10121,2020_06_GB_TB,TB,38,10,4,0,1,0,5,1,0,0,2,2,0,0,0,26,28,2,1,1,0,2,4,2,3,0,1,1,0,1,4,9,6,8,1,11,17,8,14,4,6,9,7,9,0,1,1,1,2,0,0,0,0,0,1,8,12,9,12,0,2,5,0,4,0,1,2,1,4,1,1,2,1,3,0,0,0,0,0,26,28,2,GB,1,0,2020_06_GB_TB,24,21,3,0,2,1,1,0
2020,HOU,TEN,10467,2020_06_HOU_TEN,TEN,42,36,6,0,0,0,4,0,0,1,4,2,1,1,0,26,24,2,1,1,1,3,5,3,NA,1,0,5,4,3,4,9,7,NA,6,11,15,10,NA,0,6,9,8,NA,0,0,0,0,NA,0,1,1,0,NA,3,7,13,7,NA,3,7,7,5,NA,0,2,2,1,NA,0,1,1,0,NA,0,0,0,0,NA,26,24,2,HOU,0,0,2020_01_HOU_KC,23,25,2,1,3,2,0,0
2020,KC,BUF,1289,2020_06_KC_BUF,BUF,17,26,2,0,4,0,2,1,0,0,2,0,1,0,0,28,26,2,1,0,0,1,3,2,4,0,1,0,0,1,5,9,3,5,1,6,15,9,16,1,3,4,2,5,0,0,0,0,0,0,0,0,0,0,2,6,14,8,14,0,2,3,3,4,2,3,4,3,3,1,1,3,2,5,0,0,0,0,0,28,26,2,KC,0,0,2020_15_KC_NO,26,27,3,0,4,3,1,1
2020,LA,SF,9777,2020_06_LA_SF,SF,24,16,3,1,2,0,3,1,0,0,3,0,0,0,0,29,27,3,1,1,0,1,3,1,2,0,1,1,0,1,5,7,3,8,2,7,14,7,13,1,2,6,4,7,0,1,1,1,1,0,0,0,0,0,1,5,8,3,7,1,3,8,6,8,2,4,5,4,5,1,2,2,2,2,0,0,0,0,0,29,27,3,LA,1,0,2020_03_LA_BUF,24,24,2,1,4,3,1,1
2020,NYJ,MIA,6724,2020_06_NYJ_MIA,MIA,24,0,3,0,5,0,3,1,0,0,3,0,2,0,0,22,19,3,1,1,1,2,3,2,2,1,0,2,1,0,5,10,2,5,4,7,13,8,10,5,11,14,11,14,0,0,0,0,0,0,1,2,1,3,3,6,10,5,7,1,2,5,4,6,0,4,4,2,5,0,0,0,0,0,0,0,0,0,0,22,19,3,NYJ,1,1,2020_08_NYJ_KC,25,22,3,1,0,0,3,0
2020,WAS,NYG,8080,2020_06_WAS_NYG,NYG,20,19,1,0,1,0,2,2,0,0,1,0,1,0,0,27,14,1,1,1,0,1,1,0,0,0,1,1,0,1,4,6,4,8,2,4,5,2,4,4,9,14,10,13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,2,2,3,2,3,0,2,4,2,5,1,1,4,3,5,0,0,0,0,0,27,14,1,WAS,1,1,2020_10_WAS_DET,21,27,3,1,3,3,2,0
2020,BUF,NYJ,8417,2020_07_BUF_NYJ,NYJ,10,18,1,1,1,0,1,1,0,0,0,1,2,0,0,25,22,3,1,0,0,0,0,0,0,0,1,0,0,0,5,6,4,6,0,2,4,2,4,0,2,7,6,8,0,0,2,0,2,0,0,0,0,0,0,1,2,1,3,0,1,2,1,1,1,3,6,1,4,0,0,0,0,0,0,0,1,0,1,25,22,3,BUF,1,1,2020_13_BUF_SF,28,26,2,0,4,4,2,0
2020,CAR,NO,7743,2020_07_CAR_NO,NO,27,24,3,0,0,0,3,2,0,0,2,1,0,1,0,28,28,3,1,1,1,3,3,2,3,1,0,3,2,3,4,6,4,11,3,11,17,11,18,3,5,9,6,9,0,0,0,0,0,0,0,0,0,0,1,5,9,6,9,2,6,8,5,8,1,2,3,2,3,0,1,2,1,1,0,0,0,0,0,28,28,3,CAR,1,1,2020_16_CAR_WAS,22,19,3,1,3,2,0,0
2020,CHI,LA,5710,2020_07_CHI_LA,LA,24,10,4,0,5,0,3,1,1,0,2,1,0,1,0,24,24,2,1,1,0,2,3,2,3,0,1,1,0,4,13,13,8,9,1,7,12,6,13,1,3,5,3,5,0,1,1,0,0,0,0,1,0,1,2,6,9,5,10,0,3,6,3,7,1,2,3,2,3,0,1,3,1,2,0,0,0,0,0,24,24,2,CHI,1,1,2020_09_CHI_TEN,25,21,3,0,3,2,1,0
2020,CLE,CIN,2303,2020_07_CLE_CIN,CIN,34,37,4,1,0,0,4,2,0,0,3,1,1,1,0,27,17,4,1,0,0,0,1,1,1,0,1,0,0,0,0,4,0,4,3,7,12,6,11,2,5,12,7,13,0,1,1,1,1,0,0,0,0,0,0,3,6,1,6,3,4,6,5,5,1,3,4,3,3,0,3,3,2,3,0,0,0,0,0,27,17,4,CLE,1,0,2020_16_CLE_NYJ,18,20,2,1,2,1,1,0
2020,DAL,WAS,10802,2020_07_DAL_WAS,WAS,25,3,3,1,2,0,2,1,0,0,2,1,0,0,0,21,27,3,1,1,0,1,1,0,0,0,1,1,0,0,3,7,3,8,1,4,8,4,6,2,4,5,4,5,1,1,1,1,1,0,0,0,0,0,2,4,6,2,5,0,2,5,3,5,1,1,4,1,4,1,1,4,2,5,0,0,0,0,0,21,27,3,DAL,1,1,2020_17_DAL_NYG,25,23,1,1,1,1,4,0
2020,DET,ATL,603,2020_07_DET_ATL,ATL,22,23,3,2,0,0,2,0,0,1,1,2,0,1,0,27,20,3,1,0,1,1,1,1,1,1,0,0,1,1,3,5,3,6,4,7,10,6,11,4,7,10,8,14,0,0,0,0,0,0,1,1,0,0,4,5,6,4,9,0,3,7,3,5,0,1,2,1,2,1,2,2,1,1,0,0,0,0,0,27,20,3,DET,0,1,2020_06_DET_JAX,21,23,3,0,4,4,2,0
2020,GB,HOU,4343,2020_07_GB_HOU,HOU,20,35,2,1,2,0,2,2,0,0,2,0,0,1,0,23,25,2,1,0,0,1,1,1,1,0,1,0,0,1,4,5,2,5,3,8,13,8,12,1,6,9,7,10,0,0,0,0,1,0,0,0,0,0,4,9,13,9,12,1,1,2,1,2,0,2,3,2,4,0,1,1,0,1,0,0,0,0,0,23,25,2,GB,0,1,2020_11_GB_IND,24,21,3,0,4,4,1,0
2020,JAX,LAC,6049,2020_07_JAX_LAC,LAC,39,29,6,0,0,0,3,2,0,0,3,2,0,0,0,25,22,2,1,1,0,1,1,0,1,0,1,1,0,1,1,4,3,5,3,10,13,8,11,0,3,6,2,7,0,0,0,0,0,0,0,0,0,0,4,10,12,8,9,0,2,4,1,3,0,1,3,2,3,0,1,4,4,4,0,0,0,0,0,25,22,2,JAX,1,1,2020_15_JAX_BAL,23,19,2,0,2,2,0,0
2020,KC,DEN,3321,2020_07_KC_DEN,DEN,16,43,3,2,1,0,1,1,1,0,0,2,2,2,0,25,27,1,1,0,1,2,2,2,2,1,0,0,2,1,2,3,1,5,0,5,7,5,8,6,10,13,10,12,0,2,2,1,1,0,0,1,0,1,0,2,5,3,6,0,4,4,2,3,2,7,10,7,8,0,2,3,0,2,0,0,2,1,2,25,27,1,KC,1,0,2020_06_KC_BUF,26,27,3,0,3,2,2,0
2020,NYG,PHI,8762,2020_07_NYG_PHI,PHI,22,21,3,2,1,0,1,1,0,0,2,1,1,0,0,27,20,3,1,1,0,1,2,1,1,0,1,1,0,1,2,8,4,8,0,4,8,5,8,0,1,5,1,6,0,0,0,0,0,2,3,4,4,4,2,6,8,5,6,1,4,6,4,7,0,3,6,3,7,1,1,1,1,3,0,0,0,0,0,27,20,3,NYG,0,0,2020_16_NYG_BAL,27,14,1,1,1,1,2,0
2020,PIT,TEN,10457,2020_07_PIT_TEN,TEN,24,27,3,1,1,0,3,1,0,0,2,1,0,0,0,26,24,2,1,0,1,2,4,3,5,1,0,0,5,0,4,8,4,9,4,13,17,11,15,0,1,9,6,9,0,0,0,0,0,1,1,1,1,1,4,9,13,7,13,2,6,8,7,7,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0,26,24,2,PIT,0,0,2020_17_PIT_CLE,24,24,4,0,2,1,3,0
2020,SEA,ARI,260,2020_07_SEA_ARI,ARI,37,34,4,2,0,0,4,3,0,0,3,1,1,1,0,26,21,3,1,1,1,3,3,2,3,1,0,3,2,2,3,6,5,7,5,12,17,11,16,1,5,6,2,6,0,0,0,0,0,0,0,0,0,0,2,6,11,6,9,3,7,8,6,9,0,2,5,1,5,0,1,2,1,2,0,0,0,0,0,26,21,3,SEA,0,0,2020_17_SEA_SF,27,20,3,0,3,2,2,0
2020,SF,NE,7403,2020_07_SF_NE,NE,6,33,0,0,2,0,0,2,0,0,0,0,4,0,0,26,23,3,1,0,0,0,1,1,2,0,1,0,0,2,7,8,6,9,0,1,7,4,10,2,5,9,6,7,0,1,1,1,1,0,0,0,0,0,0,1,3,2,3,1,1,5,3,8,2,9,11,6,7,1,2,2,2,3,0,0,0,0,0,26,23,3,SF,1,1,2020_08_SF_SEA,29,27,3,0,4,3,0,0
2020,TB,LV,6381,2020_07_TB_LV,LV,20,45,2,2,2,0,2,2,0,0,2,0,1,0,0,25,23,3,1,0,1,1,2,1,3,1,0,0,1,1,3,4,2,2,4,8,14,8,16,2,7,11,7,11,0,0,1,1,1,0,0,0,0,0,3,7,12,7,11,2,2,3,2,6,1,2,2,1,1,0,2,6,5,6,0,0,0,0,0,25,23,3,TB,1,1,2020_07_TB_LV,26,28,2,0,6,6,1,0
2020,ATL,CAR,1628,2020_08_ATL_CAR,CAR,17,25,2,3,2,0,2,1,0,0,1,1,1,0,0,22,19,3,1,0,0,0,2,1,3,0,1,0,0,1,3,5,2,4,3,6,12,6,10,1,5,9,7,13,0,0,0,0,0,0,0,0,0,0,2,3,7,4,7,1,3,5,2,4,0,3,4,2,3,0,1,1,1,1,0,0,0,0,0,22,19,3,ATL,1,1,2020_11_ATL_NO,27,20,3,1,0,0,3,0
2020,DAL,PHI,8763,2020_08_DAL_PHI,PHI,23,9,2,3,0,0,1,0,0,1,2,0,2,2,0,27,20,3,1,1,1,2,3,1,2,1,0,2,1,1,2,5,2,8,1,2,7,4,8,1,1,2,1,5,0,0,0,0,0,0,3,5,3,4,2,6,9,6,8,1,2,5,4,6,1,3,6,3,6,0,3,3,1,1,0,0,0,0,0,27,20,3,DAL,0,0,2020_11_DAL_MIN,25,23,1,1,4,2,1,1
2020,IND,DET,3659,2020_08_IND_DET,DET,21,41,4,1,0,0,3,0,1,0,3,0,1,1,0,21,23,3,1,0,1,2,3,2,3,1,0,0,2,2,2,6,3,8,2,9,14,9,14,3,5,9,5,9,0,1,1,0,1,0,0,1,1,1,1,5,10,5,9,1,4,5,5,6,0,2,3,2,3,0,1,1,0,0,0,0,0,0,0,21,23,3,IND,0,0,2020_08_IND_DET,23,24,3,0,5,3,0,1
2020,LAC,DEN,3316,2020_08_LAC_DEN,DEN,31,30,4,0,1,0,4,1,0,0,3,1,1,0,0,25,27,1,1,1,0,2,3,2,2,0,1,1,0,1,3,3,2,3,1,5,10,5,7,1,8,12,10,13,1,1,2,2,2,0,0,0,0,1,0,3,6,2,5,2,3,5,4,4,2,5,10,7,10,2,2,2,2,3,0,0,1,0,2,25,27,1,LAC,1,0,2020_08_LAC_DEN,25,22,2,1,3,3,3,0
2020,LA,MIA,6718,2020_08_LA_MIA,MIA,28,17,2,0,5,0,4,0,0,0,1,1,0,2,0,22,19,3,1,1,1,3,4,2,3,1,0,3,2,5,10,12,5,10,3,11,15,7,13,1,6,12,11,14,0,0,0,0,0,0,0,1,1,2,3,7,9,6,10,0,2,5,2,5,2,2,4,4,4,0,2,2,0,0,0,0,0,0,0,22,19,3,LA,1,1,2020_13_LA_ARI,24,24,2,1,4,5,1,0
2020,LV,CLE,2650,2020_08_LV_CLE,CLE,6,16,0,2,0,0,0,2,0,0,0,0,0,1,0,18,20,2,1,0,1,1,3,2,4,1,0,0,1,0,2,5,4,7,4,5,13,8,17,1,3,8,4,8,0,1,1,1,1,0,0,1,0,1,5,6,11,8,13,0,0,3,0,5,1,3,5,5,5,0,1,1,0,0,0,0,0,0,0,18,20,2,LV,0,1,2020_08_LV_CLE,25,23,3,1,1,1,3,0
2020,MIN,GB,4001,2020_08_MIN_GB,GB,22,28,3,5,1,0,2,0,0,1,3,0,0,1,0,24,21,3,1,0,1,1,3,2,4,1,0,0,1,1,4,4,3,6,5,8,15,9,17,0,1,5,2,7,0,1,1,1,1,0,1,1,0,1,4,7,14,8,13,1,2,3,2,5,0,2,2,2,2,0,1,1,0,0,0,0,0,0,0,24,21,3,MIN,0,0,2020_17_MIN_DET,25,21,3,1,5,4,1,0
2020,NE,BUF,1285,2020_08_NE_BUF,BUF,24,21,3,0,0,0,3,1,0,0,0,3,1,0,0,28,26,2,1,1,1,2,3,1,3,1,0,2,1,0,4,5,5,7,0,5,9,3,11,6,8,10,8,9,0,0,0,0,0,0,0,0,0,0,0,2,6,4,10,0,3,5,0,3,0,2,4,3,4,1,1,2,2,3,0,0,0,0,0,28,26,2,NE,0,0,2020_04_NE_KC,26,23,3,1,2,1,1,0
2020,NO,CHI,1969,2020_08_NO_CHI,CHI,23,26,2,3,1,0,2,3,0,0,2,0,1,0,0,25,21,3,1,0,0,1,2,2,3,0,1,0,0,2,6,11,8,11,1,5,7,5,8,1,7,10,6,8,0,0,0,0,0,0,0,1,0,1,0,3,5,2,7,0,1,2,2,2,2,4,6,4,7,0,0,0,0,0,0,0,0,0,0,25,21,3,NO,0,0,2020_13_NO_ATL,28,28,3,1,3,3,0,0
2020,NYJ,KC,5361,2020_08_NYJ_KC,KC,35,9,5,3,1,0,5,0,0,0,5,0,0,0,0,26,27,3,1,1,1,3,4,2,4,1,0,3,2,2,4,6,4,5,4,11,16,9,15,3,5,8,6,8,1,1,1,1,1,0,0,1,1,1,1,8,12,5,11,2,3,5,5,6,0,0,1,1,1,1,2,3,2,4,0,0,0,0,0,26,27,3,NYJ,0,0,2020_17_NYJ_NE,25,22,3,1,2,2,0,0
2020,PIT,BAL,937,2020_08_PIT_BAL,BAL,24,28,4,2,2,0,3,1,1,0,2,1,2,2,0,24,26,3,1,0,1,2,3,3,4,1,0,0,3,3,5,9,6,8,3,9,15,10,15,3,6,9,6,12,0,1,2,0,1,0,0,0,0,0,1,5,8,5,7,2,3,5,4,5,0,3,5,3,3,0,2,3,0,1,0,0,0,0,0,24,26,3,PIT,0,0,2020_08_PIT_BAL,24,24,4,0,3,4,0,0
2020,SF,SEA,9438,2020_08_SF_SEA,SEA,37,27,5,0,1,0,4,1,0,0,4,1,0,0,0,27,20,3,1,1,0,2,4,2,4,0,1,1,0,1,6,10,6,13,4,11,19,11,20,2,3,4,3,3,0,0,0,0,1,0,0,1,0,1,3,10,17,8,18,1,3,5,4,4,3,4,5,5,6,0,0,1,0,1,0,0,0,0,0,27,20,3,SF,0,0,2020_07_SF_NE,29,27,3,0,4,3,2,0
2020,TB,NYG,8082,2020_08_TB_NYG,NYG,23,25,3,2,2,0,2,1,0,0,2,1,2,0,0,27,14,1,1,0,0,1,1,1,1,0,1,0,0,3,6,9,5,8,3,7,9,7,7,0,3,10,6,12,0,0,1,1,1,0,0,1,1,1,2,5,5,3,3,1,2,4,3,3,1,4,5,2,4,2,2,3,3,5,0,0,0,0,0,27,14,1,TB,1,1,2020_07_TB_LV,26,28,2,0,6,6,1,0
2020,TEN,CIN,2308,2020_08_TEN_CIN,CIN,31,20,4,1,2,0,4,1,0,0,2,2,0,0,0,27,17,4,1,1,0,1,2,0,1,0,1,1,0,0,2,2,0,4,4,11,14,7,12,2,5,10,5,12,0,0,1,1,1,0,0,0,0,0,3,5,6,3,6,1,6,8,4,6,1,2,4,3,4,1,1,3,3,3,0,0,0,0,0,27,17,4,TEN,1,0,2020_11_TEN_BAL,26,24,2,0,3,1,3,1
2020,BAL,IND,4679,2020_09_BAL_IND,IND,10,24,2,4,0,0,1,1,1,0,0,1,1,1,0,23,24,3,1,0,1,2,3,2,4,1,0,0,2,3,4,7,5,10,3,8,11,9,14,0,2,9,4,10,0,1,3,2,2,1,1,1,1,1,3,6,7,6,8,2,4,5,4,5,0,2,4,3,3,0,2,2,1,1,0,0,1,1,1,23,24,3,BAL,1,0,2020_10_BAL_NE,24,26,3,0,2,2,1,0
2020,CAR,KC,5358,2020_09_CAR_KC,KC,33,31,4,0,1,0,3,2,0,0,4,0,0,1,0,26,27,3,1,1,1,3,4,3,4,1,0,4,3,1,4,6,4,6,5,12,17,11,16,0,5,8,5,8,0,1,1,1,1,0,0,1,0,1,5,10,14,8,12,0,2,5,3,5,0,0,1,0,1,0,2,3,2,3,0,0,0,0,0,26,27,3,CAR,0,0,2020_12_CAR_MIN,22,19,3,1,1,3,2,0
2020,CHI,TEN,10470,2020_09_CHI_TEN,TEN,24,17,2,0,0,0,3,1,0,0,2,0,0,0,0,26,24,2,1,1,0,1,3,1,3,0,1,1,0,1,2,5,2,6,2,8,18,9,16,0,2,2,1,7,0,0,0,0,0,0,0,1,1,1,2,6,13,8,11,1,2,7,4,9,1,1,2,2,3,0,0,1,1,1,0,0,0,0,0,26,24,2,CHI,0,0,2020_16_CHI_JAX,25,21,3,0,5,5,2,0
2020,DEN,ATL,600,2020_09_DEN_ATL,ATL,34,27,4,0,2,0,4,2,0,0,3,1,1,0,0,27,20,3,1,1,1,2,3,2,2,1,0,2,1,1,3,6,2,4,1,7,12,7,9,4,6,13,8,12,0,0,0,0,0,0,1,1,1,1,0,4,8,5,5,2,5,6,4,7,1,2,3,1,2,0,1,2,2,2,0,0,0,0,0,27,20,3,DEN,0,1,2020_04_DEN_NYJ,25,27,1,0,5,4,3,0
2020,DET,MIN,7070,2020_09_DET_MIN,MIN,34,20,5,1,1,0,4,0,0,0,3,2,0,0,0,25,21,3,1,1,1,2,3,1,2,1,0,2,1,0,2,3,1,3,4,9,15,7,14,0,0,3,2,4,0,0,0,0,0,0,2,2,2,2,1,7,10,6,10,3,5,9,4,8,0,3,4,4,6,0,0,2,1,3,0,0,0,0,0,25,21,3,DET,1,1,2020_15_DET_TEN,21,23,3,0,3,2,1,0
